name,k0_iou_dilate_both,k0_iou_buffered,k0_precision,k0_recall,k0_f1,k1_iou_dilate_both,k1_iou_buffered,k1_precision,k1_recall,k1_f1,k2_iou_dilate_both,k2_iou_buffered,k2_precision,k2_recall,k2_f1,k3_iou_dilate_both,k3_iou_buffered,k3_precision,k3_recall,k3_f1,k5_iou_dilate_both,k5_iou_buffered,k5_precision,k5_recall,k5_f1,k8_iou_dilate_both,k8_iou_buffered,k8_precision,k8_recall,k8_f1
Eugen_Muller_9360_7_26_751_632,0.557351,0.557351,0.603600,0.879139,0.715768,0.723957,0.792273,0.859858,0.909746,0.884099,0.760285,0.870344,0.928638,0.932727,0.930678,0.785536,0.921673,0.967941,0.950695,0.959240,0.821781,0.967396,0.995123,0.972005,0.983428,0.853901,0.982417,0.999857,0.982555,0.991130
Eugen_Muller_9360_99_556_518_594,0.574044,0.574044,0.604784,0.918659,0.729388,0.727896,0.788925,0.830401,0.940459,0.882010,0.758283,0.859504,0.890895,0.960619,0.924444,0.782690,0.914449,0.932407,0.979372,0.955313,0.817644,0.971543,0.976235,0.995077,0.985566,0.849554,0.996914,0.996914,1.000000,0.998454
GAPS384_test_0005_541_641,0.806421,0.806421,0.949944,0.842209,0.892838,0.828981,0.906937,0.982202,0.922091,0.951198,0.848323,0.960357,0.995551,0.964497,0.979778,0.866029,0.987079,0.998888,0.988166,0.993498,0.890403,1.000000,1.000000,1.000000,1.000000,0.908923,1.000000,1.000000,1.000000,1.000000
GAPS384_test_0016_541_1,0.621544,0.621544,0.942197,0.646184,0.766608,0.690323,0.780276,0.966763,0.801784,0.876578,0.744726,0.895114,0.975434,0.915758,0.944654,0.787274,0.961060,0.984104,0.976214,0.980143,0.841131,0.997110,0.997110,1.000000,0.998553,0.911452,1.000000,1.000000,1.000000,1.000000
GAPS384_test_0016_541_641,0.613930,0.613930,0.963686,0.628470,0.760789,0.669796,0.763402,0.992191,0.768016,0.865828,0.709735,0.862418,0.999219,0.863000,0.926127,0.745355,0.921314,1.000000,0.921314,0.959046,0.794278,0.964095,1.000000,0.964095,0.981719,0.833109,0.979883,1.000000,0.979883,0.989839
GAPS384_test_0040_541_1,0.267565,0.267565,0.322819,0.609870,0.422172,0.293434,0.315408,0.366190,0.694600,0.479559,0.314362,0.353473,0.398719,0.756983,0.522320,0.333849,0.390077,0.431740,0.801676,0.561231,0.367120,0.460232,0.491375,0.878957,0.630355,0.407184,0.537061,0.544603,0.974860,0.698815
GAPS384_test_0042_541_1,0.488744,0.488744,0.925867,0.508649,0.656586,0.525023,0.568951,0.956158,0.584191,0.725263,0.554822,0.635156,0.974890,0.645719,0.776875,0.580349,0.697319,0.989239,0.702649,0.821671,0.620986,0.787826,1.000000,0.787826,0.881323,0.665241,0.856361,1.000000,0.856361,0.922623
GAPS384_test_0058_1_1,0.352050,0.352050,0.963415,0.356820,0.520765,0.424814,0.475065,0.987805,0.477868,0.644128,0.482226,0.592773,0.998374,0.593345,0.744328,0.530382,0.705209,1.000000,0.705209,0.827123,0.606182,0.876092,1.000000,0.876092,0.933954,0.682274,0.981933,1.000000,0.981933,0.990884
GAPS384_test_0203_1_1,0.622122,0.622122,0.698478,0.850544,0.767047,0.709677,0.804932,0.859628,0.926743,0.891925,0.762269,0.913817,0.943465,0.966755,0.954968,0.804247,0.971322,0.979222,0.991762,0.985452,0.853869,0.996325,0.996618,0.999706,0.998159,0.892324,1.000000,1.000000,1.000000,1.000000
GAPS384_test_0203_541_1,0.540235,0.540235,0.585784,0.874177,0.701497,0.617299,0.681483,0.727451,0.915143,0.810573,0.671233,0.802035,0.844118,0.941478,0.890143,0.710959,0.902642,0.929902,0.968544,0.948830,0.765242,0.987031,0.987745,0.999268,0.993473,0.813371,1.000000,1.000000,1.000000,1.000000
GAPS384_test_0274_541_1,0.416511,0.416511,0.523401,0.671000,0.588081,0.475105,0.547276,0.709828,0.705000,0.707406,0.515546,0.617725,0.822153,0.713000,0.763696,0.550847,0.661197,0.893136,0.718000,0.796049,0.601704,0.696737,0.941108,0.728500,0.821267,0.646955,0.716577,0.954368,0.742000,0.834891
GAPS384_train_0423_1_1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
GAPS384_train_0449_1_1,0.451278,0.451278,0.562469,0.695385,0.621904,0.537673,0.626400,0.777003,0.763692,0.770290,0.592548,0.749437,0.913390,0.806769,0.856775,0.640207,0.824492,0.978099,0.840000,0.903804,0.705173,0.882559,0.990045,0.890462,0.937616,0.762057,0.928846,0.996018,0.932308,0.963110
GAPS384_train_0455_541_1,0.372885,0.372885,0.510146,0.580866,0.543214,0.441940,0.476838,0.668041,0.624910,0.645756,0.492414,0.549805,0.778694,0.651625,0.709515,0.537842,0.612669,0.871275,0.673646,0.759820,0.597047,0.678574,0.957514,0.699639,0.808512,0.650482,0.726736,0.986684,0.733935,0.841746
GAPS384_train_0503_541_1,0.604635,0.604635,0.609203,0.987751,0.753611,0.700152,0.860577,0.860577,1.000000,0.925065,0.755152,0.962225,0.962225,1.000000,0.980749,0.797536,0.980082,0.980082,1.000000,0.989941,0.844276,0.987637,0.987637,1.000000,0.993780,0.879140,0.994505,0.994505,1.000000,0.997245
GAPS384_train_0514_541_1,0.506827,0.506827,0.637696,0.711788,0.672708,0.566427,0.667534,0.800910,0.800338,0.800624,0.608633,0.744794,0.868115,0.839820,0.853733,0.651186,0.796645,0.903992,0.870276,0.886814,0.728420,0.857785,0.950480,0.897913,0.923449,0.790168,0.923026,0.981809,0.939086,0.959973
GAPS384_train_0516_541_641,0.170115,0.170115,0.237615,0.374548,0.290766,0.197190,0.220940,0.317890,0.420101,0.361917,0.216519,0.254366,0.368807,0.450470,0.405569,0.231087,0.278699,0.398165,0.481562,0.435911,0.248551,0.304174,0.421101,0.522777,0.466462,0.265951,0.318519,0.428440,0.553868,0.483147
GAPS384_train_0533_541_1,0.551203,0.551203,0.775564,0.655811,0.710678,0.588019,0.688972,0.932935,0.724874,0.815848,0.609756,0.728156,0.979416,0.739472,0.842697,0.629746,0.742321,0.994024,0.745649,0.852106,0.658684,0.758001,1.000000,0.758001,0.862344,0.688015,0.783268,1.000000,0.783268,0.878463
GAPS384_train_0538_541_1,0.660082,0.660082,0.681914,0.953740,0.795240,0.731595,0.870324,0.873329,0.996063,0.930667,0.772374,0.940183,0.940183,1.000000,0.969169,0.800672,0.966925,0.966925,1.000000,0.983184,0.838359,0.977481,0.977481,1.000000,0.988612,0.865422,0.979592,0.979592,1.000000,0.989691
GAPS384_train_0542_1_641,0.559520,0.559520,0.753210,0.685121,0.717554,0.615405,0.724912,0.914408,0.777682,0.840521,0.656055,0.791454,0.968616,0.812284,0.883588,0.685529,0.825918,0.984308,0.836938,0.904661,0.736675,0.860802,0.988112,0.869810,0.925195,0.797826,0.908393,0.992867,0.914360,0.951998
GAPS384_train_0544_541_1,0.134660,0.134660,0.211397,0.270588,0.237358,0.159091,0.173748,0.309743,0.283529,0.296057,0.172896,0.200177,0.383272,0.295294,0.333580,0.182127,0.218008,0.441176,0.301176,0.357975,0.190388,0.233627,0.497243,0.305882,0.378765,0.187574,0.243850,0.545956,0.305882,0.392089
GAPS384_train_0552_1_641,0.244131,0.244131,0.248804,0.928571,0.392453,0.303830,0.367344,0.374103,0.953125,0.537311,0.344922,0.459904,0.469199,0.958705,0.630047,0.380449,0.515220,0.526914,0.958705,0.680060,0.434393,0.551474,0.564892,0.958705,0.710903,0.484920,0.581360,0.596292,0.958705,0.735266
GAPS384_train_0559_541_641,0.662298,0.662298,0.711526,0.905417,0.796846,0.730433,0.850859,0.889653,0.951250,0.919421,0.770765,0.912718,0.940406,0.968750,0.954368,0.802371,0.935618,0.953831,0.980000,0.966738,0.843531,0.953466,0.962344,0.990417,0.976179,0.879301,0.967393,0.968566,0.998750,0.983426
GAPS384_train_0597_1_1,0.625439,0.625439,0.846410,0.705509,0.769563,0.690458,0.821020,0.952924,0.855727,0.901714,0.733169,0.895766,0.980504,0.912010,0.945017,0.768598,0.914843,0.986686,0.926278,0.955528,0.813545,0.940595,0.994294,0.945700,0.969388,0.857426,0.965470,0.999524,0.965914,0.982432
GAPS384_train_0599_1_1,0.398606,0.398606,0.579260,0.561042,0.570005,0.488226,0.553516,0.698673,0.727088,0.712598,0.542368,0.668169,0.765014,0.840717,0.801081,0.576791,0.741351,0.804469,0.904295,0.851466,0.615271,0.781217,0.822626,0.939466,0.877172,0.646961,0.791941,0.829260,0.946229,0.883892
GAPS384_train_0607_541_641,0.531108,0.531108,0.594228,0.833333,0.693756,0.597034,0.705978,0.759857,0.908730,0.827652,0.636825,0.799938,0.841539,0.941799,0.888851,0.666858,0.840293,0.876250,0.953439,0.913216,0.703906,0.877200,0.905490,0.965608,0.934583,0.741187,0.913888,0.936427,0.974339,0.955007
GAPS384_train_0608_1_1,0.364398,0.364398,0.736248,0.419109,0.534152,0.420691,0.490488,0.920310,0.512244,0.658158,0.459673,0.564440,0.981664,0.570454,0.721587,0.493199,0.614609,0.995769,0.616218,0.761310,0.540730,0.680450,1.000000,0.680450,0.809842,0.583288,0.744681,1.000000,0.744681,0.853659
GAPS384_train_0609_541_641,0.483481,0.483481,0.696056,0.612870,0.651820,0.537398,0.607780,0.816705,0.703779,0.756049,0.573045,0.687570,0.896752,0.746680,0.814864,0.603507,0.756268,0.950116,0.787538,0.861222,0.641995,0.808096,0.979118,0.822268,0.893864,0.666286,0.833318,0.995360,0.836568,0.909082
GAPS384_train_0641_1_1,0.277445,0.277445,0.283905,0.924202,0.434375,0.327927,0.422904,0.428105,0.972074,0.594423,0.350322,0.481381,0.483252,0.992021,0.649908,0.361201,0.508170,0.508170,1.000000,0.673889,0.366024,0.524918,0.524918,1.000000,0.688454,0.366351,0.524918,0.524918,1.000000,0.688454
GAPS384_train_0641_541_641,0.517616,0.517616,0.598873,0.792312,0.682144,0.602945,0.717875,0.821769,0.850258,0.835771,0.653285,0.833021,0.943625,0.876649,0.908905,0.689909,0.886314,0.989159,0.895009,0.939731,0.741433,0.908778,1.000000,0.908778,0.952209,0.784538,0.919105,1.000000,0.919105,0.957848
GAPS384_train_0649_1_641,0.395737,0.395737,0.592471,0.543748,0.567065,0.444265,0.501595,0.783961,0.582050,0.668083,0.471477,0.553748,0.888298,0.595193,0.712790,0.489033,0.577629,0.933715,0.602328,0.732275,0.509314,0.590004,0.954173,0.607210,0.742141,0.525027,0.596632,0.960311,0.611716,0.747363
GAPS384_train_0664_1_1,0.479495,0.479495,0.497545,0.929664,0.648188,0.595266,0.745289,0.765139,0.966361,0.854058,0.658337,0.885718,0.899345,0.983180,0.939396,0.716856,0.935474,0.949264,0.984709,0.966662,0.782078,0.969286,0.972177,0.996942,0.984404,0.826775,0.986907,0.986907,1.000000,0.993410
GAPS384_train_0664_541_641,0.484141,0.484141,0.504559,0.922863,0.652420,0.551438,0.666542,0.685030,0.961084,0.799910,0.594661,0.775150,0.789514,0.977067,0.873334,0.635245,0.830217,0.841565,0.984017,0.907233,0.697014,0.881712,0.888298,0.991661,0.937138,0.768450,0.939210,0.939210,1.000000,0.968652
GAPS384_train_0680_541_641,0.559474,0.559474,0.616616,0.857900,0.717517,0.638817,0.762303,0.822409,0.912513,0.865121,0.681930,0.842196,0.896723,0.932662,0.914339,0.714737,0.874599,0.918636,0.948038,0.933105,0.754830,0.907547,0.932736,0.971103,0.951533,0.788743,0.931455,0.945694,0.984093,0.964511
GAPS384_train_0681_541_641,0.461950,0.461950,0.495415,0.872426,0.631964,0.541289,0.647775,0.697845,0.900283,0.786242,0.587594,0.745020,0.803989,0.910375,0.853881,0.626490,0.798530,0.859468,0.918450,0.887981,0.668555,0.825806,0.883310,0.926928,0.904594,0.699405,0.841092,0.895919,0.932176,0.913688
GAPS384_train_0690_541_1,0.536579,0.536579,0.643964,0.762906,0.698407,0.622531,0.733744,0.828276,0.865392,0.846427,0.677344,0.835470,0.910587,0.910134,0.910361,0.721762,0.883308,0.943835,0.932314,0.938039,0.774448,0.927430,0.968367,0.956405,0.962349,0.811722,0.955102,0.986766,0.967495,0.977035
GAPS384_train_0695_541_1,0.604218,0.604218,0.652475,0.890942,0.753286,0.686075,0.816792,0.859406,0.942767,0.899159,0.736341,0.899162,0.930033,0.964398,0.946904,0.778368,0.927181,0.947855,0.977017,0.962215,0.833864,0.950924,0.960066,0.990086,0.974845,0.882166,0.977026,0.977888,0.999099,0.988379
GAPS384_train_0698_1_641,0.609103,0.609103,0.706486,0.815460,0.757071,0.669436,0.776376,0.866063,0.882312,0.874112,0.705253,0.849387,0.933333,0.904248,0.918560,0.734391,0.888704,0.965913,0.917479,0.941073,0.777183,0.915262,0.984917,0.928273,0.955756,0.819400,0.937336,0.996078,0.940808,0.967655
GAPS384_train_0700_1_1,0.475835,0.475835,0.653490,0.636407,0.644835,0.558504,0.657341,0.874573,0.725760,0.793248,0.606742,0.741689,0.960957,0.764734,0.851689,0.651052,0.784783,0.984383,0.794677,0.879415,0.711845,0.843411,0.999024,0.844106,0.915055,0.768774,0.892586,1.000000,0.892586,0.943245
GAPS384_train_0799_541_1,0.470462,0.470462,0.515092,0.844473,0.639883,0.593147,0.708598,0.770286,0.898458,0.829450,0.669309,0.860046,0.916503,0.933162,0.924758,0.727273,0.943476,0.986672,0.955656,0.970916,0.797734,0.976864,1.000000,0.976864,0.988296,0.850024,0.982005,1.000000,0.982005,0.990921
GAPS384_train_0809_541_1,0.467804,0.467804,0.485549,0.927536,0.637420,0.584264,0.701566,0.725072,0.955832,0.824612,0.654087,0.838477,0.861633,0.968944,0.912143,0.712855,0.921889,0.938945,0.980676,0.959357,0.780212,0.962635,0.971098,0.991028,0.980962,0.826805,0.976041,0.978685,0.997239,0.987875
GAPS384_train_0918_1_641,0.515753,0.515753,0.656233,0.706682,0.680524,0.597486,0.691607,0.838001,0.798344,0.817692,0.650400,0.788910,0.925865,0.842105,0.882001,0.695364,0.837524,0.971444,0.858664,0.911579,0.746839,0.881135,1.000000,0.881135,0.936812,0.786587,0.893554,1.000000,0.893554,0.943785
GAPS384_train_0922_1_641,0.402655,0.402655,0.420323,0.905473,0.574132,0.515759,0.610774,0.642417,0.925373,0.758361,0.585389,0.757121,0.801386,0.932007,0.861775,0.645149,0.837579,0.886836,0.937811,0.911611,0.715189,0.890209,0.935335,0.948590,0.941916,0.763569,0.918292,0.953811,0.961028,0.957406
GAPS384_train_0942_541_1,0.369782,0.369782,0.454799,0.664222,0.539914,0.455411,0.511405,0.619420,0.745721,0.676728,0.515318,0.624639,0.739955,0.800326,0.768958,0.570402,0.730471,0.835379,0.853301,0.844245,0.644850,0.839302,0.920759,0.904645,0.912631,0.713570,0.910893,0.956473,0.950285,0.953369
GAPS384_train_0959_1_641,0.534298,0.534298,0.628086,0.781570,0.696472,0.555121,0.627879,0.701591,0.856655,0.771408,0.566982,0.703189,0.755348,0.910580,0.825732,0.574847,0.769037,0.797038,0.956314,0.869442,0.583637,0.830058,0.834339,0.993857,0.907139,0.586022,0.845310,0.845310,1.000000,0.916171
GAPS384_train_0961_1_1,0.257653,0.257653,0.268760,0.861775,0.409736,0.280222,0.307572,0.316658,0.914676,0.470448,0.296800,0.340175,0.346993,0.945392,0.507658,0.310717,0.360200,0.365088,0.964164,0.529628,0.333746,0.386411,0.387440,0.993174,0.557427,0.356289,0.405535,0.405535,1.000000,0.577054
GAPS384_train_0996_1_641,0.295149,0.295149,0.302739,0.921706,0.455776,0.331910,0.377939,0.382396,0.970083,0.548557,0.359288,0.443518,0.444909,0.992998,0.614496,0.381949,0.492787,0.492787,1.000000,0.660224,0.418705,0.546101,0.546101,1.000000,0.706423,0.454286,0.578089,0.578089,1.000000,0.732644
GAPS384_train_1010_541_641,0.571429,0.571429,0.750526,0.705417,0.727273,0.626356,0.690922,0.833947,0.801138,0.817213,0.660861,0.754371,0.864474,0.855553,0.859990,0.684423,0.794025,0.877368,0.893149,0.885188,0.715203,0.837219,0.881316,0.943606,0.911398,0.736893,0.872657,0.883684,0.985902,0.931999
GAPS384_train_1015_1_641,0.600955,0.600955,0.752692,0.748810,0.750746,0.652430,0.737279,0.856003,0.841667,0.848774,0.684806,0.831992,0.911448,0.905159,0.908292,0.710279,0.885183,0.934583,0.943651,0.939095,0.747708,0.917159,0.942960,0.971032,0.956790,0.783742,0.939256,0.948544,0.989683,0.968677
GAPS384_train_1028_1_1,0.228846,0.228846,0.250058,0.729564,0.372457,0.243616,0.278969,0.294887,0.837875,0.436240,0.254049,0.296300,0.308429,0.882834,0.457147,0.263498,0.304188,0.314266,0.904632,0.466479,0.275147,0.308959,0.317534,0.919619,0.472069,0.282970,0.309801,0.317534,0.927112,0.473050
GAPS384_train_1048_1_1,0.370202,0.370202,0.838754,0.398568,0.540362,0.410638,0.460827,0.904827,0.484301,0.630912,0.445236,0.524827,0.930846,0.546120,0.688375,0.477034,0.578383,0.943855,0.598991,0.732880,0.524013,0.645064,0.965765,0.660159,0.784242,0.567581,0.705326,0.997604,0.706524,0.827204
GAPS384_train_1048_541_1,0.376477,0.376477,0.879733,0.396905,0.547016,0.442233,0.507223,0.950111,0.521101,0.673056,0.490760,0.600544,0.975278,0.609827,0.750425,0.529731,0.662366,0.982405,0.670318,0.796895,0.586608,0.733397,0.985746,0.741258,0.846196,0.641680,0.788807,0.988641,0.796021,0.881936
GAPS384_train_1085_541_1,0.677996,0.677996,0.767637,0.853070,0.808102,0.727655,0.830503,0.905279,0.909539,0.907404,0.761905,0.899444,0.962013,0.932566,0.947060,0.788438,0.932725,0.980760,0.950110,0.965191,0.829184,0.966739,0.992107,0.974232,0.983088,0.870565,0.993054,0.998520,0.994518,0.996515
GAPS384_train_1117_1_1,0.333200,0.333200,0.414888,0.628571,0.499851,0.370760,0.413147,0.479901,0.748120,0.584719,0.398164,0.457236,0.510174,0.815038,0.627539,0.416418,0.485027,0.526551,0.860150,0.653224,0.445408,0.522306,0.548387,0.916541,0.686203,0.479734,0.561378,0.573697,0.963158,0.719080
GAPS384_train_1120_541_641,0.532621,0.532621,0.863820,0.581444,0.695046,0.594647,0.650701,0.924318,0.687320,0.788393,0.643965,0.750700,0.959431,0.775311,0.857600,0.685560,0.834187,0.977699,0.850367,0.909598,0.744270,0.936924,0.994781,0.941552,0.967435,0.791803,0.982805,0.996441,0.986266,0.991328
GAPS384_train_1124_1_641,0.670701,0.670701,0.939266,0.701107,0.802898,0.686128,0.747717,0.975989,0.761729,0.855650,0.698444,0.792311,0.990113,0.798629,0.884122,0.713046,0.829771,0.999294,0.830258,0.906967,0.735645,0.873484,1.000000,0.873484,0.932470,0.754386,0.909858,1.000000,0.909858,0.952802
GAPS384_train_1126_541_1,0.559396,0.559396,0.618094,0.854872,0.717452,0.641363,0.751291,0.783092,0.948718,0.857985,0.689836,0.877044,0.888395,0.985641,0.934495,0.726167,0.930708,0.934742,0.995385,0.964111,0.772945,0.954023,0.954023,1.000000,0.976471,0.807598,0.958472,0.958472,1.000000,0.978796
GAPS384_train_1128_541_1,0.087272,0.087272,0.125723,0.222003,0.160534,0.091201,0.099739,0.142324,0.250000,0.181386,0.094083,0.106607,0.150159,0.268775,0.192674,0.095078,0.111680,0.155568,0.283597,0.200920,0.095565,0.116205,0.163402,0.286891,0.208214,0.096430,0.117613,0.166200,0.286891,0.210471
GAPS384_train_1171_541_641,0.696841,0.696841,0.793452,0.851258,0.821339,0.770884,0.887597,0.938157,0.942758,0.940452,0.815511,0.958104,0.985044,0.972246,0.978604,0.845476,0.983519,0.995554,0.987858,0.991691,0.886115,0.996563,0.999596,0.996964,0.998278,0.916223,1.000000,1.000000,1.000000,1.000000
GAPS384_train_1172_541_641,0.568175,0.568175,0.654883,0.811010,0.724632,0.659145,0.772678,0.826041,0.922844,0.871763,0.721494,0.895584,0.919846,0.971391,0.944916,0.766402,0.963196,0.973049,0.989597,0.981253,0.827157,0.996355,0.998950,0.997399,0.998174,0.873041,1.000000,1.000000,1.000000,1.000000
GAPS384_train_1173_541_1,0.616393,0.616393,0.749819,0.775985,0.762677,0.697384,0.807809,0.898115,0.889306,0.893688,0.747624,0.916745,0.961204,0.951970,0.956565,0.784768,0.974506,0.987310,0.986867,0.987088,0.831802,0.994199,0.994199,1.000000,0.997091,0.869134,0.994199,0.994199,1.000000,0.997091
GAPS384_train_1173_541_641,0.624684,0.624684,0.663084,0.915160,0.768991,0.711831,0.839711,0.852200,0.982847,0.912873,0.762239,0.935721,0.943567,0.991191,0.966793,0.800169,0.975585,0.983205,0.992119,0.987642,0.848721,0.990465,0.998320,0.992119,0.995210,0.886205,0.992119,1.000000,0.992119,0.996044
GAPS384_train_1183_541_1,0.391778,0.391778,0.407942,0.908152,0.562989,0.532062,0.689864,0.709128,0.962113,0.816473,0.605417,0.842412,0.857659,0.979334,0.914467,0.662818,0.903399,0.915936,0.985075,0.949248,0.720705,0.920393,0.928314,0.990815,0.958547,0.762359,0.934551,0.936565,0.997704,0.966168
GAPS384_train_1187_1_1,0.487760,0.487760,0.547131,0.818015,0.655697,0.590074,0.700949,0.736066,0.936275,0.824186,0.648803,0.819713,0.830738,0.984069,0.900926,0.697955,0.864447,0.867213,0.996324,0.927296,0.756738,0.892213,0.892213,1.000000,0.943037,0.803518,0.903689,0.903689,1.000000,0.949408
GAPS384_train_1218_541_1,0.434168,0.434168,0.442119,0.960227,0.605464,0.526864,0.601028,0.606279,0.985795,0.750803,0.593675,0.749364,0.750164,0.998580,0.856727,0.652966,0.880968,0.880968,1.000000,0.936718,0.738742,0.993460,0.993460,1.000000,0.996719,0.798866,1.000000,1.000000,1.000000,1.000000
GAPS384_train_1238_1_1,0.455015,0.455015,0.530600,0.761573,0.625444,0.558006,0.655894,0.721197,0.878695,0.792194,0.627302,0.796998,0.844181,0.934467,0.887033,0.681260,0.884233,0.913153,0.965421,0.938560,0.752360,0.949711,0.966388,0.982153,0.974207,0.821068,0.974234,0.983680,0.990240,0.986949
GAPS384_train_1247_541_1,0.562545,0.562545,0.590737,0.921801,0.720037,0.618644,0.694114,0.712984,0.963270,0.819442,0.653866,0.788234,0.794989,0.989336,0.881578,0.677867,0.859166,0.861807,0.996445,0.924249,0.707155,0.940774,0.940774,1.000000,0.969484,0.725827,0.984055,0.984055,1.000000,0.991963
GAPS384_train_1281_541_1,0.330553,0.330553,0.374152,0.739359,0.496865,0.434689,0.477929,0.537032,0.812828,0.646755,0.511197,0.608649,0.683683,0.847230,0.756720,0.578405,0.731406,0.812039,0.880466,0.844869,0.671939,0.892038,0.958690,0.927697,0.942939,0.762115,0.962516,0.990558,0.971429,0.980900
GAPS384_train_1284_541_641,0.450644,0.450644,0.466252,0.930851,0.621302,0.513918,0.593904,0.599023,0.985816,0.745219,0.554777,0.699378,0.699378,1.000000,0.823099,0.584731,0.770870,0.770870,1.000000,0.870612,0.623695,0.806838,0.806838,1.000000,0.893094,0.652274,0.817940,0.817940,1.000000,0.899853
GAPS384_train_1347_541_1,0.534729,0.534729,0.754362,0.647465,0.696838,0.567485,0.639672,0.880537,0.700461,0.780244,0.584241,0.694587,0.959732,0.715438,0.819772,0.600107,0.716115,0.994631,0.718894,0.834577,0.615962,0.718653,0.997315,0.720046,0.836298,0.613591,0.718653,0.997315,0.720046,0.836298
GAPS384_train_1347_541_641,0.411364,0.411364,0.706555,0.496125,0.582931,0.444280,0.493420,0.777157,0.574736,0.660792,0.469913,0.554332,0.820636,0.630753,0.713274,0.490776,0.602861,0.847494,0.676221,0.752231,0.527174,0.648125,0.871028,0.716927,0.786500,0.566670,0.683091,0.888446,0.747176,0.811710
